garage_id,part_description,mapped_part_code,mapped_part_name,mapping_confidence,part_category,error_type,mapping_timestamp,is_error,mapping_source,processing_time
G0634,Fender Right,P049,Fender Right,94.67050001705412,Exterior,,2025-01-08 23:06:47.823200,False,AI Model,2.025406545707126
G0635,Door Front Right,P037,Door Front Right,85.17689987453853,Body,,2025-01-29 05:59:47.823200,True,AI Model,2.8463463102016755
G0636,Fender Left,P038,Fender Left,89.50995152386864,Exterior,,2025-02-13 04:43:47.823200,False,AI Model,3.0901309608209275
G0637,Front Light,P035,Headlight Right,90.62280776901198,Lighting,,2024-11-25 07:48:47.823200,False,AI Model,1.9761401447463396
G0638,Fender Left,P058,Fender Left,92.66895272108701,Exterior,,2024-12-13 08:32:47.823200,True,AI Model,2.7983065152136017
G0639,Head Lamp,P084,Headlight Left,83.63951199276785,Lighting,,2024-11-30 18:32:47.823200,False,AI Model,1.0257445547512272
G0640,Fender Right,P039,Fender Right,89.3005733755536,Exterior,,2024-12-18 02:47:47.823200,False,AI Model,3.650530899112294
G0641,Front Light,P024,Headlight Left,88.266004783947,Lighting,,2025-02-03 02:12:47.823200,False,AI Model,1.3198022352599033
G0642,Fender Left,P038,Fender Left,97.32388460135795,Exterior,,2024-12-09 14:31:47.823200,True,AI Model,0.7439173593533563
G0643,Fender Right,P049,Fender Right,92.33212446218441,Exterior,,2024-12-04 21:19:47.823200,True,AI Model,0.6607906589574684
G0644,Head Lamp,P085,Headlight Right,81.99202095450474,Lighting,,2024-12-26 00:51:47.823200,False,AI Model,0.8111257367660976
G0645,Bumper-Front,P010,Front Bumper,95.9382649652855,Exterior,,2024-12-20 07:07:47.823200,False,AI Model,2.533664608908848
G0646,Head Light Assembly,P065,Headlight Right,82.70683200421684,Lighting,,2025-02-03 00:52:47.823200,False,AI Model,4.934115547819476
G0647,Engine Hood,P012,Hood,82.79808003068973,Body,,2024-12-27 02:41:47.823200,False,AI Model,3.3677432007456662
G0648,Windscreen,P053,Windshield,95.27197091128977,Glass,,2025-01-10 11:54:47.823200,False,AI Model,3.014640063494048
G0649,Front Light,P035,Headlight Right,70.73985708130328,Lighting,,2025-01-14 17:38:47.823200,False,AI Model,1.1010631618321989
G0650,Front Hood,P062,Hood,82.12324665864074,Body,,2024-12-25 06:03:47.823200,False,AI Model,1.651082903963623
G0651,Front Glass,P013,Windshield,87.4578772628022,Glass,,2024-11-22 13:45:47.823200,False,AI Model,4.602110658890216
G0652,Hood Panel,P092,Hood,71.843598039933,Body,,2025-01-25 06:29:47.823200,False,AI Model,3.9388911117851193
G0653,Fender Right,P029,Fender Right,84.07444282315858,Exterior,,2025-01-21 09:00:47.823200,False,AI Model,1.7635859628934156
G0654,Bonnet,P012,Hood,93.71743674555262,Body,,2025-02-11 09:37:47.823200,False,AI Model,0.6889811432390189
G0655,Windscreen,P093,Windshield,95.78244039029802,Glass,,2024-12-09 18:31:47.823200,False,AI Model,4.106402442447161
G0656,Front Window,,,44.56833285653435,Glass,Incorrect Naming,2025-01-24 13:05:47.823200,True,AI Model,1.1307460443718433
G0657,Head Light Assembly,P014,Headlight Left,88.01943100887058,Lighting,,2025-01-21 21:07:47.823200,False,AI Model,3.80780968932497
G0658,Windscreen,P023,Windshield,77.46144160432539,Glass,,2025-02-07 10:50:47.823200,False,AI Model,1.9149138119846287
G0659,Front Headlamp,P085,Headlight Right,76.04679451276904,Lighting,,2025-02-14 17:35:47.823200,False,AI Model,3.358455236825533
G0660,Front Hood,P022,Hood,86.12750224410958,Body,,2025-01-03 12:06:47.823200,False,AI Model,4.001647656854043
G0661,Fender Right,P099,Fender Right,86.80173319416478,Exterior,,2025-01-20 15:59:47.823200,True,AI Model,1.976594014712666
G0662,Bumper F,,,32.690824231230465,Exterior,Incorrect Naming,2025-01-06 21:16:47.823200,True,AI Model,0.9549830357727547
G0663,Wind Shield,P013,Windshield,71.27992985797552,Glass,,2024-11-18 03:38:47.823200,False,AI Model,2.3443941242325366
G0664,Head Lamp,P074,Headlight Left,84.97648166223466,Lighting,,2025-01-04 05:40:47.823200,False,AI Model,2.8159410004854806
G0665,Head Lamp,P055,Headlight Right,99.73992505662241,Lighting,,2024-11-25 06:44:47.823200,False,AI Model,0.7060591295865362
G0666,Head Lamp,P024,Headlight Left,90.12310100782192,Lighting,,2024-12-06 03:18:47.823200,False,AI Model,1.103189305674608
G0667,Front Hood,P092,Hood,88.64951500300364,Body,,2024-11-30 10:37:47.823200,False,AI Model,3.6084706259021777
G0668,Door Front Right,P087,Door Front Right,84.29509332405338,Body,,2025-01-04 10:24:47.823200,True,AI Model,3.8822148690375826
G0669,Head Lamp,P054,Headlight Left,99.94994823310321,Lighting,,2025-01-23 07:58:47.823200,False,AI Model,4.214826431640824
G0670,Fender Left,P048,Fender Left,82.15738678173166,Exterior,,2025-01-05 22:52:47.823200,False,AI Model,4.7402611610804595
G0671,Fender Right,P039,Fender Right,89.12387965374248,Exterior,,2024-11-17 22:09:47.823200,False,AI Model,3.506622125924883
G0672,Bumper-Front,P020,Front Bumper,81.75291691243025,Exterior,,2024-12-21 08:48:47.823200,False,AI Model,3.619267574930266
G0673,Shield Glass,,,47.909210341419424,Glass,Incorrect Naming,2025-01-25 04:06:47.823200,True,AI Model,4.410859474781006
G0674,Bumper-Front,P030,Front Bumper,79.16320280473673,Exterior,,2024-11-21 13:33:47.823200,False,AI Model,3.5863831389019993
G0675,Fender Left,P018,Fender Left,83.24345993342972,Exterior,,2025-01-19 08:30:47.823200,False,AI Model,4.5316035332616975
G0676,Front Bumper Assembly,P000,Front Bumper,78.45844725797943,Exterior,,2025-02-14 16:38:47.823200,False,AI Model,1.0743106968744671
G0677,Rear Bumper Assy,P011,Rear Bumper,71.90889627711313,Exterior,,2025-01-09 01:46:47.823200,False,AI Model,4.407526182826899
G0678,Front Bumper Assembly,P040,Front Bumper,86.96887291592517,Exterior,,2025-01-23 21:58:47.823200,False,AI Model,1.9335956345203336
G0679,Windscreen,P093,Windshield,95.77113723097985,Glass,,2024-11-21 14:20:47.823200,False,AI Model,3.0506722030157696
G0680,Frt Bumper,P000,Front Bumper,88.84776175484062,Exterior,,2025-01-06 18:08:47.823200,False,AI Model,2.4138826498002333
G0681,Door Front Right,P047,Door Front Right,97.81666922002866,Body,,2024-12-20 21:00:47.823200,False,AI Model,3.681765194733168
G0682,Head Light Assembly,P014,Headlight Left,95.28140194097871,Lighting,,2025-01-10 05:42:47.823200,False,AI Model,3.3003961531938475
G0683,F Bumper,,,36.002380337200975,Exterior,Incorrect Naming,2025-02-14 11:34:47.823200,True,AI Model,2.1752356966265856
G0684,Back Bumper,P041,Rear Bumper,76.07128157871676,Exterior,,2024-11-22 07:56:47.823200,False,AI Model,2.794808589416092
G0685,Fender Left,P018,Fender Left,97.9633443521949,Exterior,,2025-02-12 22:28:47.823200,False,AI Model,4.4166540255368485
G0686,Door Front Right,P067,Door Front Right,91.29154729249271,Body,,2025-01-20 06:25:47.823200,False,AI Model,1.777104214675256
G0687,Door Front Left,P056,Door Front Left,91.72037532704216,Body,,2024-12-23 18:52:47.823200,False,AI Model,3.9151454759189726
G0688,Rear Bumper Assy,P001,Rear Bumper,86.34895303917594,Exterior,,2025-02-03 06:24:47.823200,False,AI Model,4.300809217131417
G0689,Back Buffer,P071,Rear Bumper,53.791525648668994,Exterior,Incorrect Naming,2024-12-24 07:36:47.823200,True,AI Model,3.1755861494078803
G0690,Back Bumper,P091,Rear Bumper,80.05939819641978,Exterior,,2024-11-17 17:05:47.823200,False,AI Model,3.8060295532846222
G0691,Door Front Right,P047,Door Front Right,86.93290688735621,Body,,2025-01-19 22:38:47.823200,False,AI Model,3.496582531619105
G0692,Bonnet,P092,Hood,84.12078503361369,Body,,2025-01-19 18:22:47.823200,False,AI Model,0.509916915352614
G0693,Fender Right,P049,Fender Right,96.15349991699946,Exterior,,2025-01-03 06:12:47.823200,False,AI Model,3.2134442498197973
G0694,Front Headlamp,P044,Headlight Left,80.61821037622951,Lighting,,2024-12-17 17:07:47.823200,False,AI Model,4.53521442243141
G0695,Fender Left,P058,Fender Left,98.08728715765923,Exterior,,2025-01-14 21:23:47.823200,True,AI Model,1.9441940049236794
G0696,Wind Shield,P093,Windshield,89.55970892722543,Glass,,2025-02-10 18:34:47.823200,False,AI Model,2.7263666641658206
G0697,Front Glass,P023,Windshield,88.69905298892019,Glass,,2025-01-04 19:18:47.823200,False,AI Model,1.6979426704217635
G0698,Back Bumper,P091,Rear Bumper,92.02352980479569,Exterior,,2024-12-19 09:09:47.823200,False,AI Model,4.9536998570564394
G0699,Head Lamp,P095,Headlight Right,85.44489501275812,Lighting,,2025-01-18 00:44:47.823200,False,AI Model,3.7478861239719747
G0700,Door Front Left,P016,Door Front Left,96.32720720177815,Body,,2024-11-30 23:58:47.823200,False,AI Model,0.9047196483348455
G0701,Door Front Right,P007,Door Front Right,85.30186441951022,Body,,2024-12-26 09:09:47.823200,False,AI Model,4.937507725022949
G0702,Fender Left,P048,Fender Left,97.9426599411974,Exterior,,2024-12-17 14:48:47.823200,False,AI Model,3.2709478251203397
G0703,Fender Right,P079,Fender Right,92.62014705827305,Exterior,,2025-01-14 00:10:47.823200,False,AI Model,3.5572751418918616
G0704,Front Light,P045,Headlight Right,80.67492473029117,Lighting,,2024-11-19 00:33:47.823200,False,AI Model,2.82906064609734
G0705,Front Light,P005,Headlight Right,79.03810897986637,Lighting,,2025-01-26 10:05:47.823200,False,AI Model,1.6864241193797136
G0706,Door Front Right,P067,Door Front Right,98.68550575391424,Body,,2024-12-06 15:07:47.823200,False,AI Model,4.523623933743333
G0707,Head Lamp,P094,Headlight Left,75.71725669040839,Lighting,,2024-12-24 12:46:47.823200,False,AI Model,2.43269128259081
G0708,Door Front Right,P007,Door Front Right,82.50755959088313,Body,,2025-02-01 22:50:47.823200,False,AI Model,3.117773915648738
G0709,Front Light,P084,Headlight Left,77.18045400722619,Lighting,,2025-02-06 06:12:47.823200,False,AI Model,3.6713754276732007
G0710,Fender Left,P098,Fender Left,86.1203009059916,Exterior,,2025-01-14 09:25:47.823200,False,AI Model,3.173823788614149
G0711,Windscreen,P053,Windshield,94.39802889601293,Glass,,2024-11-21 03:08:47.823200,False,AI Model,4.0310921878331305
G0712,Rear Bumper Assembly,P021,Rear Bumper,92.88288637366612,Exterior,,2024-12-01 19:31:47.823200,False,AI Model,0.8230696407196323
G0713,Fender Right,P099,Fender Right,85.77138671052003,Exterior,,2025-01-15 17:17:47.823200,False,AI Model,0.5820025924117929
G0714,Front Cover,,,37.55411929479866,Body,Incorrect Naming,2024-12-11 11:27:47.823200,True,AI Model,3.223070971107181
G0715,Fender Left,P028,Fender Left,92.7324727865182,Exterior,,2025-02-10 18:26:47.823200,False,AI Model,4.3223929695754775
G0716,Bonnet,P052,Hood,76.86202974850629,Body,,2025-02-10 17:48:47.823200,False,AI Model,3.376310046931107
G0717,Fender Right,P049,Fender Right,97.68553156732729,Exterior,,2025-01-26 03:16:47.823200,True,AI Model,1.8208799659383683
G0718,Door Front Right,P077,Door Front Right,85.25978684552526,Body,,2025-02-11 03:13:47.823200,False,AI Model,1.3036204716330175
G0719,Front Windshield,P093,Windshield,74.21427895239547,Glass,,2025-01-14 19:17:47.823200,False,AI Model,2.2015154604107146
G0720,Fender Right,P099,Fender Right,86.65435946204946,Exterior,,2024-11-28 02:08:47.823200,False,AI Model,2.9670360783610246
G0721,Front Bumper Assy,P010,Front Bumper,90.51844108471977,Exterior,,2025-02-03 18:50:47.823200,False,AI Model,1.5530426100465786
G0722,Door Front Right,P057,Door Front Right,89.51885027257511,Body,,2024-12-08 01:10:47.823200,False,AI Model,3.762445268970239
G0723,Bonnet,P022,Hood,87.66087262421584,Body,,2025-02-07 21:59:47.823200,False,AI Model,2.928833829103676
G0724,Fender Right,P049,Fender Right,87.7351504842596,Exterior,,2025-01-02 03:50:47.823200,False,AI Model,2.512237573229087
G0725,Fender Right,P089,Fender Right,81.99502608952682,Exterior,,2025-01-01 08:26:47.823200,False,AI Model,4.727466051949205
G0726,Bumper F,P080,Front Bumper,59.545815261920644,Exterior,Incorrect Naming,2025-01-27 14:20:47.823200,True,AI Model,4.481338877118385
G0727,F Bumper,,,33.240399660042456,Exterior,Incorrect Naming,2025-02-09 23:50:47.823200,True,AI Model,0.5860905027468601
G0728,Front Bumper Assembly,P060,Front Bumper,79.82924598659176,Exterior,,2024-12-08 01:33:47.823200,False,AI Model,0.6110545679026862
G0729,Back Buffer,,,35.610478017776,Exterior,Incorrect Naming,2025-01-03 17:21:47.823200,True,AI Model,2.5246386578991267
G0730,Fender Left,P048,Fender Left,82.56089195223315,Exterior,,2025-01-06 01:17:47.823200,False,AI Model,0.7145647028037057
G0731,Fender Left,P008,Fender Left,82.3808042721805,Exterior,,2025-01-13 06:22:47.823200,True,AI Model,3.024317629759828
G0732,Fender Left,P088,Fender Left,98.04720024502967,Exterior,,2025-02-03 09:47:47.823200,False,AI Model,3.336598858477394
G0733,Fender Left,P008,Fender Left,87.7923576164643,Exterior,,2024-11-24 17:18:47.823200,False,AI Model,4.673488000289211
G0734,Bonnet,P072,Hood,82.7044798527909,Body,,2025-01-27 12:12:47.823200,False,AI Model,2.109673293658312
G0735,Bonnet,P072,Hood,71.03788361628027,Body,,2024-12-21 11:24:47.823200,False,AI Model,1.0305051240632475
G0736,Front Light,P084,Headlight Left,76.92654145804471,Lighting,,2025-01-07 14:02:47.823200,False,AI Model,4.961652305127187
G0737,Rear Bumper Assy,P091,Rear Bumper,88.78263541118483,Exterior,,2024-12-27 02:48:47.823200,False,AI Model,2.5363292112969766
G0738,Fender Right,P009,Fender Right,88.38237308322236,Exterior,,2025-01-29 22:14:47.823200,False,AI Model,4.478943824416905
G0739,Rear Bumper Assy,P041,Rear Bumper,72.46494537612494,Exterior,,2024-12-21 10:11:47.823200,False,AI Model,1.9991473797434298
G0740,Front Headlamp,P044,Headlight Left,86.30512768952278,Lighting,,2024-12-16 11:04:47.823200,False,AI Model,3.286271685531555
G0741,Head Light Assembly,P075,Headlight Right,97.33393320196834,Lighting,,2025-01-22 00:03:47.823200,False,AI Model,4.351035300038674
G0742,Door Front Right,P067,Door Front Right,94.22004318570178,Body,,2024-12-27 13:08:47.823200,False,AI Model,4.56703837767116
G0743,Fender Left,P058,Fender Left,90.56795570491941,Exterior,,2025-02-09 13:04:47.823200,False,AI Model,4.35911427683166
G0744,Head Lamp,P084,Headlight Left,98.63565142525874,Lighting,,2025-01-31 03:53:47.823200,False,AI Model,2.9644064442081826
G0745,Fender Left,P078,Fender Left,94.70658011302956,Exterior,,2024-12-31 15:16:47.823200,False,AI Model,2.7581970260684634
G0746,Fender Left,P068,Fender Left,92.2927678869538,Exterior,,2025-02-05 09:54:47.823200,False,AI Model,3.821231812532494
G0747,Rear Bumper Assy,P071,Rear Bumper,75.54102644387103,Exterior,,2025-01-24 03:57:47.823200,False,AI Model,4.998000087658665
G0748,Door Front Left,P096,Door Front Left,99.58197945416416,Body,,2025-01-15 02:12:47.823200,False,AI Model,4.302450717443098
G0749,Front Headlamp,P084,Headlight Left,93.85560099910602,Lighting,,2025-01-06 06:19:47.823200,False,AI Model,2.719902494835737
G0750,Head Light,,,33.19652112189168,Lighting,Incorrect Naming,2024-11-21 07:41:47.823200,True,AI Model,4.821346084393548
G0751,Fender Left,P048,Fender Left,81.87047884148527,Exterior,,2024-12-11 17:16:47.823200,False,AI Model,1.9107930669273294
G0752,Rear Bumper Assy,P051,Rear Bumper,96.1857191532458,Exterior,,2024-12-04 23:12:47.823200,False,AI Model,3.50630217535074
G0753,Front Light,P034,Headlight Left,73.49904810674363,Lighting,,2024-12-19 00:13:47.823200,False,AI Model,2.4435191732661785
G0754,Door Front Left,P036,Door Front Left,83.8775510645033,Body,,2025-01-15 15:08:47.823200,False,AI Model,3.936957600594688
G0755,Fender Right,P079,Fender Right,93.80052329419291,Exterior,,2024-11-21 19:13:47.823200,False,AI Model,3.7396416758135453
G0756,Bumper-Front,P090,Front Bumper,92.26945127333177,Exterior,,2024-11-27 22:44:47.823200,False,AI Model,4.96643721484681
G0757,Windscreen,P013,Windshield,87.681601583566,Glass,,2025-01-04 00:12:47.823200,False,AI Model,2.958422036004492
G0758,Fender Right,P059,Fender Right,99.99305024847081,Exterior,,2025-01-09 14:46:47.823200,False,AI Model,2.927319759899813
G0759,Front Windshield,P003,Windshield,84.43133815353805,Glass,,2025-02-07 20:03:47.823200,False,AI Model,3.2755724343480175
G0760,Head Light Assembly,P005,Headlight Right,98.0526353303125,Lighting,,2024-12-25 06:48:47.823200,False,AI Model,4.147873563841951
G0761,Fender Left,P028,Fender Left,86.99749297495931,Exterior,,2025-02-13 14:19:47.823200,False,AI Model,4.571526986287341
G0762,Bumper-Front,P090,Front Bumper,96.98681327789559,Exterior,,2024-11-29 08:02:47.823200,False,AI Model,4.787900347590549
G0763,Front Light,P044,Headlight Left,82.91603112216708,Lighting,,2024-12-27 15:16:47.823200,False,AI Model,2.309736958733266
G0764,Front Hood,P092,Hood,80.0608491966011,Body,,2025-02-12 07:44:47.823200,False,AI Model,2.576598401928228
G0765,Head Light Assembly,P074,Headlight Left,97.6576461564874,Lighting,,2024-11-20 22:46:47.823200,False,AI Model,4.1720493622134525
G0766,Door Front Left,P056,Door Front Left,93.7185286554103,Body,,2024-11-22 16:31:47.823200,False,AI Model,3.3190545437443024
G0767,Engine Hood,P022,Hood,88.0238596110853,Body,,2024-12-12 21:22:47.823200,False,AI Model,1.408070823308508
G0768,Head Lamp,P094,Headlight Left,96.16332728223254,Lighting,,2025-01-29 17:47:47.823200,False,AI Model,4.6564782727160345
G0769,Door Front Left,P076,Door Front Left,93.13603956160784,Body,,2024-12-26 14:18:47.823200,False,AI Model,2.223308863107233
G0770,Rear Bumper Assy,P011,Rear Bumper,85.65200323495247,Exterior,,2024-12-10 04:17:47.823200,False,AI Model,3.3077948395708834
G0771,Windscreen,P063,Windshield,78.84290447479643,Glass,,2025-01-07 12:37:47.823200,False,AI Model,1.239786962974242
G0772,Front Bumper Assembly,P090,Front Bumper,75.70340468453766,Exterior,,2024-12-12 23:28:47.823200,False,AI Model,2.668862745697809
G0773,Front Headlamp,P094,Headlight Left,85.33085602539771,Lighting,,2024-12-21 21:54:47.823200,False,AI Model,0.5640969545640624
G0774,Fender Left,P088,Fender Left,82.83253763164475,Exterior,,2025-01-08 02:46:47.823200,False,AI Model,0.7289312859352488
G0775,Front Hood,P062,Hood,99.11034152447917,Body,,2024-11-30 04:35:47.823200,False,AI Model,1.691437208071843
G0776,Fender Left,P038,Fender Left,98.20048398621373,Exterior,,2024-12-01 04:56:47.823200,True,AI Model,2.984165204678942
G0777,Front Headlamp,P034,Headlight Left,78.00313927585788,Lighting,,2025-02-09 14:15:47.823200,False,AI Model,2.385192619551529
G0778,Door Front Right,P007,Door Front Right,87.03995269545526,Body,,2025-01-20 13:13:47.823200,True,AI Model,4.196492859867437
G0779,Door Front Left,P006,Door Front Left,88.74272675817888,Body,,2025-01-12 07:01:47.823200,True,AI Model,2.995103545416426
G0780,Fender Right,P079,Fender Right,93.3065202555255,Exterior,,2024-12-23 12:58:47.823200,False,AI Model,1.5118507362391873
G0781,Fender Right,P039,Fender Right,99.09577927130252,Exterior,,2025-02-01 13:25:47.823200,True,AI Model,4.34099775920725
G0782,Front Cover,,,46.07373364384095,Body,Incorrect Naming,2025-01-26 03:23:47.823200,True,AI Model,2.1271707599684375
G0783,Back Buffer,,,45.235996886811975,Exterior,Incorrect Naming,2024-11-23 05:37:47.823200,True,AI Model,0.580453033945919
G0784,Bonnet,P012,Hood,74.54747372705161,Body,,2024-12-04 05:45:47.823200,False,AI Model,3.7953585860827093
G0785,Fender Left,P048,Fender Left,93.57170302785639,Exterior,,2025-01-11 23:09:47.823200,False,AI Model,1.4809234120991595
G0786,Windshild,,,37.34660811730444,Glass,Incorrect Naming,2025-01-18 20:48:47.823200,True,AI Model,4.704386083816639
G0787,Fender Right,P099,Fender Right,90.92723623186902,Exterior,,2024-12-06 14:58:47.823200,False,AI Model,3.4014216713193974
G0788,Front Windshield,P093,Windshield,76.1123213690018,Glass,,2024-11-18 03:05:47.823200,False,AI Model,3.8756888249768227
G0789,Rear Bumper Assy,P081,Rear Bumper,79.92487533821455,Exterior,,2025-01-17 23:14:47.823200,False,AI Model,0.5269168983603654
G0790,Fender Right,P069,Fender Right,90.27392456548682,Exterior,,2024-11-29 19:00:47.823200,False,AI Model,3.7880420490283893
G0791,Door Front Right,P007,Door Front Right,94.44471586024167,Body,,2025-01-07 23:02:47.823200,False,AI Model,4.3357943410023125
G0792,Fender Left,P098,Fender Left,86.0481608994935,Exterior,,2024-12-25 07:28:47.823200,True,AI Model,4.981348690374941
G0793,Fender Left,P018,Fender Left,93.01351432197674,Exterior,,2025-02-04 11:25:47.823200,True,AI Model,1.8403299555083983
G0794,Front Windshield,P053,Windshield,70.27732119330489,Glass,,2025-01-29 17:32:47.823200,False,AI Model,0.5658732236007327
G0795,Back Bumper,P081,Rear Bumper,90.97227964848554,Exterior,,2024-12-21 20:22:47.823200,False,AI Model,2.6972493738131607
G0796,Head Lamp,P035,Headlight Right,97.36605672531068,Lighting,,2025-01-10 04:42:47.823200,False,AI Model,4.635127092265193
G0797,Door Front Right,P037,Door Front Right,92.25805076362361,Body,,2024-12-26 22:55:47.823200,False,AI Model,4.144284252288062
G0798,Fender Left,P098,Fender Left,84.98092775110192,Exterior,,2025-01-21 03:09:47.823200,False,AI Model,1.419011853234128
G0799,Front Light,P075,Headlight Right,93.02287077574668,Lighting,,2025-01-01 10:21:47.823200,False,AI Model,1.5945955975047799
G0800,Head Lamp,P024,Headlight Left,84.1094641849436,Lighting,,2024-12-21 17:16:47.823200,False,AI Model,2.302692386917627
G0801,Door Front Right,P077,Door Front Right,96.47809201911052,Body,,2024-12-21 01:07:47.823200,False,AI Model,4.686886437074397
G0802,Bonnet,P032,Hood,89.62940290191753,Body,,2024-12-19 08:24:47.823200,False,AI Model,1.1560707740011311
G0803,Door Front Right,P097,Door Front Right,96.33384567017214,Body,,2024-12-16 13:47:47.823200,False,AI Model,3.023653710500204
G0804,Front Window,,,41.697360299760206,Glass,Incorrect Naming,2024-11-26 15:40:47.823200,True,AI Model,0.5415022913641815
G0805,Frt Bumper,P020,Front Bumper,98.74820085960684,Exterior,,2024-11-17 19:04:47.823200,False,AI Model,3.856122698883541
G0806,Head Light,,,43.44770365851422,Lighting,Incorrect Naming,2024-12-13 15:35:47.823200,True,AI Model,4.385980531012251
G0807,Door Front Right,P097,Door Front Right,91.91132863154968,Body,,2025-01-10 02:34:47.823200,True,AI Model,3.023029991265731
G0808,Head Light Assembly,P095,Headlight Right,75.92056172173655,Lighting,,2025-02-15 08:44:47.823200,False,AI Model,1.2886470670088679
G0809,Head Lamp,P025,Headlight Right,98.9644791121829,Lighting,,2025-02-02 17:55:47.823200,False,AI Model,2.086584842864286
G0810,Rear Bumper Assy,P031,Rear Bumper,83.86464612981833,Exterior,,2025-01-23 15:59:47.823200,False,AI Model,1.7218874890626237
G0811,Door Front Left,P046,Door Front Left,89.13087243305718,Body,,2024-11-23 14:21:47.823200,False,AI Model,0.7570139257690809
G0812,Fender Right,P069,Fender Right,98.48981629140496,Exterior,,2024-11-29 17:18:47.823200,True,AI Model,1.1885302235770543
G0813,Front Window,,,41.28135640745256,Glass,Incorrect Naming,2025-01-09 17:08:47.823200,True,AI Model,3.9348074041495558
G0814,R Bumper,,,42.01340284044868,Exterior,Incorrect Naming,2025-01-13 03:26:47.823200,True,AI Model,2.494251371246383
G0815,Front Light,P004,Headlight Left,90.51608102618646,Lighting,,2025-01-28 15:56:47.823200,False,AI Model,3.470466725460968
G0816,Door Front Right,P087,Door Front Right,99.69763344113358,Body,,2025-02-10 10:57:47.823200,True,AI Model,4.582303106240995
G0817,Head Lite,P064,Headlight Left,57.84982282543129,Lighting,Incorrect Naming,2025-01-19 17:57:47.823200,True,AI Model,2.1560686038806764
G0818,Bumper-Rear,P081,Rear Bumper,83.99519464350776,Exterior,,2024-12-12 19:48:47.823200,False,AI Model,1.6449083010776622
G0819,Fender Right,P099,Fender Right,99.5483523303381,Exterior,,2024-12-18 16:50:47.823200,False,AI Model,2.8304141465358166
G0820,Front Windshield,P053,Windshield,76.60651327477576,Glass,,2025-01-24 22:47:47.823200,False,AI Model,1.1118024653601408
G0821,Door Front Left,P066,Door Front Left,87.27793917097785,Body,,2025-01-29 11:25:47.823200,False,AI Model,2.4898207986413485
G0822,Front Hood,P052,Hood,88.79333065685047,Body,,2024-11-29 07:34:47.823200,False,AI Model,2.1779981525077337
G0823,Door Front Left,P056,Door Front Left,83.25463711471502,Body,,2025-01-25 00:27:47.823200,False,AI Model,3.777087990705285
G0824,Front Bumper Assy,P090,Front Bumper,78.19484542292975,Exterior,,2025-01-24 00:19:47.823200,False,AI Model,4.717586380880576
G0825,Bumper-Front,P040,Front Bumper,86.33431296144717,Exterior,,2025-02-15 04:55:47.823200,False,AI Model,1.9126225598105118
G0826,Bonnet,P052,Hood,89.48732872095222,Body,,2024-11-30 07:05:47.823200,False,AI Model,3.248014910240919
G0827,Head Light Assembly,P034,Headlight Left,84.48165848275417,Lighting,,2024-12-03 10:38:47.823200,False,AI Model,3.1644491668889487
G0828,Front Cover,P012,Hood,53.888449896968936,Body,Incorrect Naming,2024-11-26 11:18:47.823200,True,AI Model,4.606422762680235
G0829,Back Bumper,P001,Rear Bumper,97.17341286304602,Exterior,,2024-11-24 22:40:47.823200,False,AI Model,4.211401265732365
G0830,Head Lamp,P025,Headlight Right,80.41814748797512,Lighting,,2024-12-20 13:14:47.823200,False,AI Model,4.646973377496987
G0831,Door Front Right,P017,Door Front Right,94.92165346991108,Body,,2025-01-13 13:42:47.823200,True,AI Model,3.779490871419016
G0832,Door Front Right,P027,Door Front Right,88.84054848159442,Body,,2025-01-05 05:55:47.823200,False,AI Model,4.82089278262663
G0833,Head Lamp,P085,Headlight Right,82.59894027689307,Lighting,,2024-12-01 09:40:47.823200,False,AI Model,2.9305131787619163
G0834,Rear Bumper Assy,P021,Rear Bumper,70.4432868763447,Exterior,,2024-11-29 20:10:47.823200,False,AI Model,3.981644244338049
G0835,Fender Left,P058,Fender Left,96.91802381248135,Exterior,,2024-12-23 06:46:47.823200,False,AI Model,2.038678527338158
G0836,Front Cover,,,33.21686378062219,Body,Incorrect Naming,2025-01-16 20:09:47.823200,True,AI Model,1.7817511097554657
G0837,Front Glass,P013,Windshield,88.14783723470958,Glass,,2025-01-11 19:34:47.823200,False,AI Model,0.6342757399411512
G0838,Door Front Left,P036,Door Front Left,97.81624319146869,Body,,2025-01-08 06:29:47.823200,False,AI Model,2.7746521136305162
G0839,Door Front Right,P037,Door Front Right,98.15311199903164,Body,,2024-11-22 17:19:47.823200,False,AI Model,3.8681683159047124
G0840,Front Headlamp,P085,Headlight Right,90.22301245295498,Lighting,,2025-01-10 10:00:47.823200,False,AI Model,2.652870172736523
G0841,Front Light,P075,Headlight Right,77.20963786498388,Lighting,,2025-02-03 21:27:47.823200,False,AI Model,1.299123465568689
G0842,Front Headlamp,P085,Headlight Right,85.80633505532028,Lighting,,2025-01-18 17:24:47.823200,False,AI Model,3.0399777138977524
G0843,Head Lite,,,37.12234820160441,Lighting,Incorrect Naming,2024-12-26 03:38:47.823200,True,AI Model,1.9304599837037713
G0844,Fender Right,P069,Fender Right,80.27593537444973,Exterior,,2025-01-11 09:54:47.823200,False,AI Model,3.672016828860878
G0845,Door Front Left,P026,Door Front Left,82.27261473920701,Body,,2024-12-27 19:34:47.823200,False,AI Model,2.7960127970437494
G0846,Door Front Left,P086,Door Front Left,85.71183389917437,Body,,2024-12-08 05:17:47.823200,False,AI Model,2.2507891690879216
